iso3,country,year,mode_id,article,procedure,specification,category
AUS,Australia,2020,A06a,AUS 21-24,Grant (discretionary),"Person must have been lawfully resident in Australia for 4 years immediately prior to making the application and holding permanent resident status for the last 12 months of that period. Minister must be satisfied that the person is likely to reside, or to continue to reside, in Australia or to maintain a close and continuing association with Australia.",Less than 5 years of residence required
AUS,Australia,2020,A06b,AUS 21-24,Grant (discretionary),n.a.,No requirement
AUS,Australia,2020,A06c,AUS 21-24,Grant (discretionary),Person is required to sit a citizenship test (English language skills and knowledge about Australia and Australian citizenship).,Language requirement with certification or test
AUS,Australia,2020,A06d,AUS 21-24,Grant (discretionary),Person is required to sit a citizenship test (English language skills and knowledge about Australia and Australian citizenship).,Requirement with certification or test
AUS,Australia,2020,A06e,AUS 21-24,Grant (discretionary),Person must be of good character at the time of the Minister's decision.,General requirement without specification (good moral character)
AUS,Australia,2020,A06f,AUS 21-24,Grant (discretionary),n.a.,No requirement
AUS,Australia,2020,A07,No provision,n.a.,n.a.,No provision
AUS,Australia,2020,A08,No provision,n.a,"n.a. Note: No direct basis for acquisition. Person who is the spouse of a citizen has to apply in his/her own right under mode A06. However, under AUS 22(9), where a person is the spouse, de facto partner or surviving spouse of a citizen at the time of making his/her application, the Minister may treat a period in which the person was not present in Australia but was spouse/de facto partner, and was a permanent resident of Australia, and had a close and continuing connection with Australia, as a period in which the person was present in Australia for the purposes of satisfying the general residency requirement.",No provision
AUS,Australia,2020,A09,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A10,AUS 13; AUS 19B-19F ,Attribution (automatic); Grant (discretionary),Person is adopted under a law in force in a State or Territory of Australia by a citizen present in Australia as a permanent resident at that time.; Person is adopted in accordance with the Hague Convention on Intercountry Adoption or a bilateral agreement by a citizen present in Australia for a total period of at least 2 years at any time before the person made the application. ,Generally applicable provision (adopted child can be minor or adult)
AUS,Australia,2020,A11,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A12a,AUS 21 and 24,Grant (discretionary),Person is born outside of Australia and is the child of a former Australian citizen who lost his/her citizenship under pre-2002 provisions which provided for loss of citizenship on acquisition of another citizenship.,Provision exists (conditions not further specified in database)
AUS,Australia,2020,A12b,"AUS 7(2), AUS 12",Attribution (automatic),Person is the child of a deceased citizen who died before the birth.,Generational restriction: only applies to child or grandchild
AUS,Australia,2020,A13,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A14,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A16,AUS 28A-32,Grant (discretionary),Person is eligible to become a citizen again if s/he ceased to be a citizen through renunciation in order to acquire or retain the citizenship of a foreign country or to avoid suffering significant hardship or detriment. Resumption provisions also apply to a child who lost his or her own citizenship as a result of his or her parent(s) ceasing to be citizens for the above reasons.,Mode restriction: only if citizenship was lost on particular grounds
AUS,Australia,2020,A18,AUS 21 and 24,Grant (discretionary),Person satisfies the Minister that she or he was born in Papua before 16 September 1975 to a citizen born in Australia (as that term is understood at the time of the application) and is of good character.,Provision exists (without residence requirement)
AUS,Australia,2020,A19,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A20,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A21,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A22,No provision,n.a,n.a.,No provision
AUS,Australia,2020,A23,No provision,n.a.,n.a.,No provision
AUS,Australia,2020,A24,AUS 22A-22B,Grant (discretionary),"Person is employed by the Commonwealth government in a position that requires a security clearance as high or higher than the nominated level, or participates in an Australian team in certain competitions, or is engaged in 'particular kinds of work requiring regular travel outside Australia'. Other conditions: see A06 (but at variance with the standard naturalisation requirements, provision is made for 'special' i.e. less onerous, residence requirements for those seeking to engage in an activity of benefit to Australia, where the person needs to be an Australian citizen to engage in that activity and there is insufficient time for that person to comply with the general residence requirements).",Provision exists (conditions not further specified in database)
AUS,Australia,2020,A25,AUS 23 ,Grant (discretionary),"Person has performed a 'relevant defence service'. Other conditions: see A06 (except that provision is made for 'special' i.e. less onerous, residence requirements).",Restriction: only for military service
AUS,Australia,2020,A26,No provision,n.a,n.a.,No provision
AUT,Austria,2020,A01a,AUT 7,Attribution (automatic),Person is born in Austria to a citizen.,Generally applicable provision
AUT,Austria,2020,A01b,AUT 7,Attribution (automatic),Person is born abroad to a citizen.,Generally applicable provision
AUT,Austria,2020,A02a,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A02b,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A03a,AUT 8(1),Attribution (automatic),Person is found in Austria of unknown parentage and is younger than 6 months.,Age restriction
AUT,Austria,2020,A03b,AUT 14,Application (entitlement),"Person was born in Austria, has been stateless since birth and resident in Austria for at least 10 years, 5 years of them uninterrupted and immediately before the application. Application for citizenship at the age of 18 or 19. Other condition: not convicted for certain crimes. ",Age and/or residence restriction
AUT,Austria,2020,A04,AUT 7;AUT 7a,Attribution (automatic);Attribution (automatic),"Person was born out of wedlock to a foreign national mother and Austrian father recognises the child within 8 weeks after the birth.;Person is an unmarried minor born out of wedlock obtains Austrian nationality when she or he has not become Austrian national by birth, her/his father is an Austrian national and the parents get married.","Other restrictions (age, marriage or other conditions apply)"
AUT,Austria,2020,A05,AUT 11a(4)(3),Application (entitlement),Person is born in Austria and has been resident there for 6 years immediately before the application. Other conditions: see mode A06.,Generally applicable provision (before age of majority)
AUT,Austria,2020,A06,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),"Person has been resident in Austria for 10 years, of which 5 years with a permanent resident permit immediately before the application (can be reduced to six years if person has proof of sustainable personal integration). Other conditions: no criminal convictions, the granting of citizenship must not have an adverse impact on the international relations of the Republic of Austria and the person must have an <d4>affirmative attitude towards the Republic of Austria<d5>, and he or she must not represent a danger to public law, order and security including any other public interest that is covered by Art. 8(2) ECHR, secure income, renunciation or automatic loss of previous citizenship(s) (unless legally impossible or unreasonable due to high fees), proficiency in German (B1 CEFR, certification), knowledge of Austrian democratic order and history and of the federal province responsible for the administration of naturalisation (naturalisation test). Person is entitled to naturalisation if he/she has proof of sustainable personal integration as mentioned above. ",Generally applicable provision (see further conditions under A06a-A06f)
AUT,Austria,2020,A06a,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),"Person has been resident in Austria for 10 years, of which 5 years with a permanent resident permit immediately before the application. Residence requirement can be reduced to six years if person has proof of sustainable personal integration.",6-10 years of residence required
AUT,Austria,2020,A06b,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),Person has renounced or automatically lost previous citizenship(s) (unless legally impossible or unreasonable due to high fees).,Generally applicable provision (no major exceptions)
AUT,Austria,2020,A06c,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),"Person is proficient in German (B1 CEFR, certification).",Language requirement with certification or test
AUT,Austria,2020,A06d,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),Person has knowledge of Austrian democratic order and history and of the federal province responsible for the administration of naturalisation (naturalisation test).,Requirement with certification or test
AUT,Austria,2020,A06e,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),"Person has no criminal convictions, the granting of citizenship must not have an adverse impact on the international relations of the Republic of Austria and the person must have an <d4>affirmative attitude towards the Republic of Austria<d5>, and he or she must not represent a danger to public law, order and security including any other public interest that is covered by Art. 8(2) ECHR.","Exclusion for certain specified crimes, offences or character queries and general moral character condition applies"
AUT,Austria,2020,A06f,"AUT 10(1), 10a, 11, 11a (6) 20(3), 20(4)",Grant (discretionary),Person has a secure income.,Requirement (conditions not further specified in database)
AUT,Austria,2020,A07,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A08,AUT 11(a) (1)-(3),Application (entitlement),"Person has been the spouse of a citizen for 5 years, with common household, and has been resident in Austria for 6 years, with a permanent residence permit at the time of the application. No residence requirement if the person left Austria with his/her spouse before May 9, 1945. Other conditions: see mode A06.",Generally applicable provision (with residence requirement)
AUT,Austria,2020,A09,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A10,AUT 11b,Application (entitlement),"Person younger than 14 years obtains Austrian nationality when adopted by an Austrian national. Conditions: The person must live in Austria or the adopting Austrian must live outside Austria for at least 12 months. The granting of citizenship must not have an adverse impact on the international relations of the Republic of Austria and the person must have an <d4>affirmative attitude towards the Republic of Austria<d5>, and he or she must not represent a danger to public law, order and security including any other public interest that is covered by Art. 8(2) ECHR.",Generally applicable provision (adopted child can be minor or adult)
AUT,Austria,2020,A11,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A12a,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A12b,AUT 7(2),Attribution (automatic),Person is the child of a deceased citizen.,Generational restriction: only applies to child or grandchild
AUT,Austria,2020,A13,AUT 16,Application (entitlement),"Person has been the spouse for 5 years, with common household, of a person who acquires citizenship. Person has been resident in Austria for 6 years, with a permanent residence permit at the time of the application. No previous withdrawal of Austrian citizenship based on employment in non-military public service of another country. If the spouse has acquired Austrian citizenship based on special achievements: no residence requirement, required duration of marriage or renunciation requirement. Other conditions: see mode A06.",Generally applicable provision (with residence requirement)
AUT,Austria,2020,A14,"a) AUT 17, 12(3);
b) AUT 7a(4)",Application (entitlement);Attribution (automatic),"Person is an unmarried minor (or handicapped adult in need of care), has not lost citizenship by withdrawal due to employment in military service or non-military public service of another country, and father or mother is acquiring citizenship by naturalisation (or is already a citizen).  Person must have a permanent residence permit at the time of the application. If mother or father has acquired Austrian citizenship based on special achievements: no residence requirement or renunciation requirement. Other conditions: see mode A06. Also children of this unmarried minor acquire Austrian citizenship under the condition of the renunciation of former citizenships.;
Unmarried person whose parents acquire citizenship by legitimation (see mode A04)",Age restriction: only if child is minor
AUT,Austria,2020,A16,"AUT 10(4)(1);
AUT 12(1)(2); 
AUT 13",Grant (discretionary);Application (entitlement);Application (entitlement),"Person was a citizen for 10 years, lost citizenship otherwise than by withdrawal, and is resident in Austria. Administrative infractions are not relevant for the criminal record.; Other conditions: see mode A06.;
Person lost citizenship, otherwise than by withdrawal, while a minor is legally present in Austria and requests reacquisition of citizenship at the age 18 or 19. Other conditions: see mode A06.
Person lost citizenship due to acquisition of citizenship of another country by spousal extension or spousal transfer and applies for reacquisition of citizenship within 5 years after the end of marriage. Other conditions: see mode A06.",Mode restriction: only if citizenship was lost on particular grounds
AUT,Austria,2020,A18,AUT 11a(4)2 ,Grant (discretionary),Person is a citizen of the European Economic Area and has been resident in Austria for 6 years immediately before the application. Other conditions: see mode A06.,Provision exists (with residence requirement)
AUT,Austria,2020,A19,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A20,AUT 57; AUT 59,Attribution (automatic);Attribution (automatic),"Person acquires Austrian citizenship if he/she has been mistakenly treated as Austrian citizen by public authorities for a period of fifteen years or having served in the armed forces/alternative civil service. Application must be made within six months after the discovery of the erroneous treatment. Other conditions: no criminal convictions (but less stricter conditions than A06), the granting of citizenship must not have an adverse impact on the international relations of the Republic of Austria and the person must have an <d4>affirmative attitude towards the Republic of Austria<d5>, and he or she must not represent a danger to public law, order and security including any other public interest that is covered by Art. 8(2) ECHR. renunciation of other citizenship is not required.;
Person had mistakenly been treated as Austrian by descent because a determination of paternity and it has subsequently been shown that none of the reasons for ius sanguinis apply. Retroactive acquisition of Austrian citizenship from the date of birth or legitimation (no further conditions).",Provision exists (conditions not further specified in database)
AUT,Austria,2020,A21,"AUT 12(1)(a), AUT 12(1)(b)",Application (entitlement),"Person has been resident in Austria for 15 years, can prove effective personal and professional integration, and has not previously lost citizenship due to withdrawal or renunciation. No proof of integration is required if the person has been resident in Austria for 30 years. Other conditions: see A06.",Provision exists (conditions not further specified in database)
AUT,Austria,2020,A22,AUT 11a(7),Application (entitlement),Person is a recognised refugee and has been resident in Austria for 10 years immediately before the application. Renunciation of former citizenships not required. Other conditions: see mode A06.,Provision exists (conditions not further specified in database)
AUT,Austria,2020,A23,AUT 7(3),Attribution (automatic),"Person born abroad, mother or father are according to the law of that country (but not according to Austrian law) Austrian citizens and the person would be stateless",Additional restrictions apply (eg citizenship status of parent)
AUT,Austria,2020,A24,"a) AUT 11a(4)(4);
b) AUT 10(6)",Grant (discretionary);Grant (discretionary),"Person has been resident in Austria for 6 years and acquisition of citizenship due to past and expected future special achievements in science, economics, arts or sports is in the interest of Austria. Other conditions: see mode A06.;
Person with past and expected future  special achievements in the special interest of Austria (constitutional provision). No residence or secure income requirement, no German knowledge, no naturalisation test and no renunciation of previous citizenships. Other conditions: see mode A06.",Provision exists (conditions not further specified in database)
AUT,Austria,2020,A25,No provision,n.a.,n.a.,No provision
AUT,Austria,2020,A26,AUT 11a(4)(4) ,Grant (discretionary),Person has been resident in Austria for 6 years and acquisition of citizenship due to past and expected future special achievements in economics is in the interest of the country. Other conditions: see A06.,Provision exists (conditions not further specified in database)
AZE,Azerbaijan,2020,A01a,"Const 52, AZE 11",Attribution (automatic),Person is born in Azerbaijan to a citizen.,Generally applicable provision
AZE,Azerbaijan,2020,A01b,"Const 52, AZE 11",Attribution (automatic),Person is born abroad to a citizen.,Generally applicable provision
AZE,Azerbaijan,2020,A02a,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A02b,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A03a,AZE 13,Attribution (automatic),Person is a child living in Azerbaijan and of unknown parentage.,Generally applicable provision
AZE,Azerbaijan,2020,A03b,AZE 12,Attribution (automatic),Person is born in Azerbaijan to parents who are both stateless.,Parental status restriction: only if one or both parents are stateless (additional residence requirement may apply)
AZE,Azerbaijan,2020,A04,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A05,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A06,AZE 14,Grant (discretionary),"Person has had 5 years of permanent and uninterrupted residence. Other conditions: knowledge of language (certificate), legal source of income, commitment to abide by the Constitution. Application is rejected if the person calls for forcible change of the state structure set by the Constitution of the Azerbaijan Republic, for disturbing its territorial integrity, performs activities that cause damage to state security, public order, the health and morality of the population, propagandises racial, religious and national hatred, or has relations with terrorist activities.",Generally applicable provision (see further conditions under A06a-A06f)
AZE,Azerbaijan,2020,A06a,AZE 14,Grant (discretionary),Person has had 5 years of permanent and uninterrupted residence.,5 years of residence required
AZE,Azerbaijan,2020,A06b,AZE 14,Grant (discretionary),n.a.,No requirement
AZE,Azerbaijan,2020,A06c,AZE 14,Grant (discretionary),Knowledge of language (certificate) required.,Language requirement with certification or test
AZE,Azerbaijan,2020,A06d,AZE 14,Grant (discretionary),Commitment to abide by the Constitution.,Requirement without certification or test
AZE,Azerbaijan,2020,A06e,AZE 14,Grant (discretionary),"Application is rejected if the person calls for forcible change of the state structure set by the Constitution of the Azerbaijan Republic, for disturbing its territorial integrity, performs activities that cause damage to state security, public order, the health and morality of the population, propagandises racial, religious and national hatred, or has relations with terrorist activities.","Exclusion for certain specified crimes, offences or character queries"
AZE,Azerbaijan,2020,A06f,AZE 14,Grant (discretionary),Legal source of income required.,Requirement (conditions not further specified in database)
AZE,Azerbaijan,2020,A07,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A08,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A09,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A10,"AZE 23, 25",Attribution (automatic),"Person is adopted by parents who are both citizens. If only one parent is a citizen, the child will acquire citizenship by consent of the adopters. Child's consent is required if s/he is between 14 and 18 years old.",Age restriction: only if adopted child is a minor
AZE,Azerbaijan,2020,A11,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A12a,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A12b,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A13,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A14,"AZE 19, AZE 21",Grant (discretionary),"Person is a child under 14 years old and both parents (or his/her one known parent) are acquiring citizenship. If one parent is acquiring citizenship and the other parent is a foreigner, the child acquires citizenship upon the request of the parent acquiring citizenship, provided that the other parent consents. If one parent is acquiring citizenship and the other parent is a stateless person, the child acquires citizenship, provided that s/he lives in the country. If one parent is acquiring citizenship and the other parent is a stateless person, a child who does not live in the country acquires citizenship upon the request of the parent acquiring citizenship, provided that the other parent consents.",Age restriction: only if child is minor
AZE,Azerbaijan,2020,A16,AZE 15,Application (discretionary),"Person has previously been a citizen of the Azerbaijan Republic, or his/her citizenship has been terminated. No conditions, but application will be rejected for the reasons listed under mode A06. ",Generally applicable provision
AZE,Azerbaijan,2020,A18,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A19,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A20,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A21,No provision,n.a.,n.a.,No provision
AZE,Azerbaijan,2020,A22,AZE 5,Attribution (automatic),Person is a refugee who was settled in the territory of the Azerbaijan Republic from 1 Jan 1988 until 1 Jan 1992.,Provision exists (conditions not further specified in database)
AZE,Azerbaijan,2020,A23,AZE 14,Grant (discretionary),Person is stateless. Other conditions: see A06.,Generally applicable provision
AZE,Azerbaijan,2020,A24,AZE 14,Grant (discretionary),"Person has high achievements in the sphere of science, technics, culture or sport, or the person represents a special interest for the country. No conditions, but application can be rejected for the reasons listed under mode A06. ",Provision exists (conditions not further specified in database)
AZE,Azerbaijan,2020,A25,AZE 14,Grant (discretionary),"Person has rendered great service to the country. No conditions, but application can be rejected for the reasons listed under mode A06. ",Generally applicable provision (applicable to military and public service)
AZE,Azerbaijan,2020,A26,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A01a,"Const 12, BUR 2(a)",Attribution (automatic),"Person is the child of a citizen (constitution), or person is born in wedlock to a father who is a citizen, or is recognised by voluntary or court-ordered legitimation as the child of a Burundian father, or paternal descent is not established and the child is recognised voluntarily or by court order as the child of a Burundian mother, or the child is repudiated by the father and the mother is a citizen (law). ",Generally applicable provision
BDI,Burundi,2020,A01b,"Const 12, BUR 2(a)",Attribution (automatic),"Constitution: person is the child of a citizen. Law: person is born in wedlock to a father who is a citizen, or is recognised by voluntary or court-ordered legitimation as the child of a Burundian father, or paternal descent is not established and the child is recognised voluntarily or by court order as the child of a Burundian mother, or the child is repudiated by the father and the mother is a citizen.",Generally applicable provision
BDI,Burundi,2020,A02a,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A02b,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A03a,BUR 3,Attribution (automatic),"Person is born in Burundi of unknown parents, or found in Burundi as a child unless it is established that s/he was not born in Burundi.",Generally applicable provision
BDI,Burundi,2020,A03b,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A04,BUR 2(b)-(d),Attribution (automatic),"Person is born out of wedlock and the subject of a voluntary or judicial recognition or a legitimisation, or paternal filiation is not established and person is the subject of voluntary or judicial recognition by the mother, or person is disowned by father and mother is a citizen.","Other restrictions (age, marriage or other conditions apply)"
BDI,Burundi,2020,A05,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A06,BUR 6-7,Grant (discretionary),"Person has been resident at least 10 years. Other conditions: at least 21 years old (or if less, application submitted with that of a parent), good conduct, behaviour and customs, no convictions for crime or other offence, attachment to the Burundian nation and assimilation with Burundian citizens.",Generally applicable provision (see further conditions under A06a-A06f)
BDI,Burundi,2020,A06a,BUR 6-7,Grant (discretionary),Person has been resident at least 10 years. ,6-10 years of residence required
BDI,Burundi,2020,A06b,BUR 6-7,Grant (discretionary),n.a.,No requirement
BDI,Burundi,2020,A06c,BUR 6-7,Grant (discretionary),Attachment to the Burundian nation and assimilation with Burundian citizens required.,General assimilation requirement without specification
BDI,Burundi,2020,A06d,BUR 6-7,Grant (discretionary),Attachment to the Burundian nation and assimilation with Burundian citizens required.,Requirement without certification or test
BDI,Burundi,2020,A06e,BUR 6-7,Grant (discretionary),"Person is of good conduct, behaviour and customs, no convictions for crime or other offence.","Exclusion for certain specified crimes, offences or character queries and general moral character condition applies"
BDI,Burundi,2020,A06f,BUR 6-7,Grant (discretionary),n.a.,No requirement
BDI,Burundi,2020,A07,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A08,BUR 4; BUR 7,Application (entitlement);Grant (discretionary),Person is the wife of a Burundian citizen.; Person is the husband of a Burundian citizen and has been resident in Burundi for 5 years. Other conditions: see A06.,Gender differentiation (residence requirement differs by gender)
BDI,Burundi,2020,A09,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A10,BUR 5(b),Application (entitlement),"Minor child is the subject of full adoption by a citizen, provided that s/he resides in Burundi at the time of the adoption.",Generally applicable provision (adopted child can be minor or adult)
BDI,Burundi,2020,A11,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A12a,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A12b,BUR 2(a),Attribution (automatic),Person is the child of a father who was a citizen on the date of death.,Generational restriction: only applies to child or grandchild
BDI,Burundi,2020,A13,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A14,BUR 7(a),Grant (discretionary),Person is the child aged under 21 years of a person who is acquiring citizenship.,Age restriction: only if child is minor
BDI,Burundi,2020,A16,BUR 22,Application (entitlement),Person was Burundian citizen from birth and lost it because s/he acquired another citizenship.,Mode restriction: only if citizenship was lost on particular grounds
BDI,Burundi,2020,A18,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A19,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A20,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A21,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A22,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A23,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A24,BUR 7(d),Grant (discretionary),Person has been resident 5 years and has rendered exceptional services to Burundi. Other conditions: see A06.,Provision exists (conditions not further specified in database)
BDI,Burundi,2020,A25,No provision,n.a.,n.a.,No provision
BDI,Burundi,2020,A26,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A01a,BEL 8(1)(1),Attribution (automatic),Person is born in Belgium to a citizen.,Generally applicable provision
BEL,Belgium,2020,A01b,"BEL 8(1)(2)(a);
BEL 8(1)(2)(b), 8(1)(2)(c) ",Attribution (automatic);Application (entitlement),"Person is born abroad to a citizen who was born in Belgium.;
Person is born abroad to a citizen who was born abroad (by declaration within five years after birth). 
(Automatic acquisition if person has not acquired citizenship of another country at the age of 18.)",Generally applicable provision
BEL,Belgium,2020,A02a,BEL 11(2),Application (entitlement),Child is born to non-citizens who have lived in Belgium at least 10 years before the birth of the child and who have filed a citizenship claim for the child before the age of 12 years.,Parental residence restriction
BEL,Belgium,2020,A02b,BEL 11(1),Attribution (automatic),Person is born in Belgium to a person who was also born in Belgium and resided legally there at least five of the ten years preceding the person's birth.,Parental residence restriction
BEL,Belgium,2020,A03a,BEL 10,Attribution (automatic),Person is found in Belgium of unknown parentage.,Generally applicable provision
BEL,Belgium,2020,A03b,BEL 10,Attribution (automatic),Person is born in Belgium and is not entitled to citizenship of another country.,Generally applicable provision
BEL,Belgium,2020,A04,"BEL 8(1), 3",Attribution (automatic),Person is a minor and descent from a citizen is established.,Generally applicable provision (no further conditions besides recognition/legitimation/establishment of parentage)
BEL,Belgium,2020,A05,"BEL 11; 
BEL 12bis(1)(1)",Application (entitlement);Application (entitlement),"Person is under the age of 12 and was born in Belgium to parents who have resided there for at least 10 years (declaration by parents).;
Person was born in Belgium and has resided there since birth (by person)",Generally applicable provision (before age of majority)
BEL,Belgium,2020,A06,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),"Person has been resident in Belgium for at least 5 years. Other conditions: proficiency in language of the country (certification), no convictions for serious criminal offence, adequate social integration and work participation. Language proficiency and social integration or work participation is not required if person cannot work due to a handicap or invalidity or is retired. Or person has been resident in Belgium for at least 10 years and is proficient in language of the country (certification), not been convicted convictions for serious criminal offence, and adequate participation in local community.",Generally applicable provision (see further conditions under A06a-A06f)
BEL,Belgium,2020,A06a,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),Person has been resident in Belgium for at least 5 years. ,5 years of residence required
BEL,Belgium,2020,A06b,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),n.a.,No requirement
BEL,Belgium,2020,A06c,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),"Person is proficient in language of the country (certification), unless person demonstrates that he/she cannot work due to a handicap or invalidity or is retired.
",Language requirement with certification or test
BEL,Belgium,2020,A06d,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),"Person has adequate social integration and work participation, unless person demonstrates that he/she cannot work due to a handicap or invalidity or is retired.
",Requirement with certification or test
BEL,Belgium,2020,A06e,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),Person has been convicted for a serious criminal offence.,"Exclusion for certain specified crimes, offences or character queries"
BEL,Belgium,2020,A06f,"BEL 12bis(1)(2), BEL 12bis(1)(4)",Grant (discretionary),n.a.,No requirement
BEL,Belgium,2020,A07,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A08,BEL 12bis(1)(3),Application (entitlement),"Person is the spouse of a citizen. Other conditions: proficiency in language of the country (certification), no convictions for serious criminal offence, adequate social integration in local community, 5 years of residence in Belgium (three years of which in common household). Only applies to marriage, not to registered partnership.",Generally applicable provision (with residence requirement)
BEL,Belgium,2020,A09,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A10,BEL 9,Attribution (automatic),"Person is born in Belgium and adopted by a citizen, or person is born in another country and adopted by a citizen who (1) was born in Belgium or (2) applies for citizenship for the person within five years after the adoption or (3) the person holds no other citizenship.",Generally applicable provision (adopted child can be minor or adult)
BEL,Belgium,2020,A11,BEL 12bis(1)(3),Application (entitlement),"Person is the parent of a citizen. Other conditions: Belgian citizen must be a minor, proficiency in language of the country (certification), no convictions for serious criminal offence, adequate social integration in local community, 5 years of residence in Belgium.",Generational restriction: only if person is a parent of a citizen
BEL,Belgium,2020,A12a,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A12b,BEL 8(2),Attribution (automatic),Person is the child of a deceased citizen.,Generational restriction: only applies to child or grandchild
BEL,Belgium,2020,A13,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A14,BEL 12,Attribution (automatic),"Person is a minor whose parent is acquiring citizenship and has parental authority over the child, provided that the child resides in Belgium.",Age restriction: only if child is minor
BEL,Belgium,2020,A16,BEL 24,Application (entitlement),Person has lost citizenship other than by withdrawal and has legally resided in Belgium for at least 12 months immediately preceding the declaration.,Mode restriction: only if citizenship was lost on particular grounds
BEL,Belgium,2020,A18,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A19,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A20,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A21,BEL 12bis(1)(5),Application (entitlement),"Persons has been resident in Belgium for at least 10 years. Other conditions: proficiency in language of the country (certification), no convictions for serious criminal offence, and adequate participation in local community.",Provision exists (conditions not further specified in database)
BEL,Belgium,2020,A22,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A23,BEL 19(2),Grant (discretionary),Person is a recognised stateless person and has legally resided in Belgium for 2 years.,Generally applicable provision
BEL,Belgium,2020,A24,BEL 19,Grant (discretionary),"Persons legally resides in Belgium and has demonstrated exceptional achievements (scientific, sports, culture) that are in the special interest of the country. Other conditions: resident in Belgium.",Provision exists (conditions not further specified in database)
BEL,Belgium,2020,A25,No provision,n.a.,n.a.,No provision
BEL,Belgium,2020,A26,No provision,n.a.,n.a.,No provision
BEN,Benin,2020,A01a,BEN 12-13,Attribution (automatic),Person is born in Benin to a citizen.,Generally applicable provision
